txn_id,customer_id,txn_type,amount,txn_time,status
T00401,C0251,Online Fraud,67505.79,2025-01-09 18:10:40,Failed
T00402,C0301,Deposit,83751.92,2025-03-13 17:44:31,Success
T00403,C0432,Deposit,12394.8,2025-01-24 18:08:21,Success
T00404,C0240,Withdrawal,7836.44,2024-08-10 06:41:51,Success
T00405,C0221,Withdrawal,10214.59,2025-02-22 02:55:47,Success
T00406,C0336,Withdrawal,2381.02,2024-12-21 05:29:25,Success
T00407,C0045,Deposit,78459.4,2024-06-19 22:55:54,Success
T00408,C0198,Withdrawal,42253.87,2025-02-12 12:46:19,Success
T00409,C0471,Online Fraud,88089.17,2024-07-07 23:53:05,Failed
T00410,C0407,Deposit,76916.13,2024-08-11 08:05:34,Success
T00411,C0311,Deposit,94125.89,2025-01-30 00:04:01,Success
T00412,C0135,Transfer,61803.95,2024-09-27 10:22:25,Success
T00413,C0273,Withdrawal,33929.62,2024-09-10 23:30:38,Failed
T00414,C0378,Withdrawal,52003.41,2024-11-22 02:04:44,Success
T00415,C0497,Deposit,53500.41,2025-03-23 14:38:58,Success
T00416,C0013,Withdrawal,22080.03,2024-06-18 01:25:38,Success
T00417,C0170,Withdrawal,50486.34,2024-10-04 00:48:11,Success
T00418,C0164,Withdrawal,87166.59,2024-11-26 13:52:44,Success
T00419,C0146,Transfer,33169.13,2024-05-28 18:16:13,Success
T00420,C0019,Withdrawal,4607.31,2024-11-28 20:59:43,Success
T00421,C0186,Deposit,58313.78,2024-10-13 17:06:46,Success
T00422,C0289,Deposit,16696.27,2024-06-28 02:31:32,Success
T00423,C0495,Withdrawal,63272.69,2024-08-21 12:52:58,Success
T00424,C0283,Withdrawal,98666.98,2024-08-28 00:38:08,Success
T00425,C0039,Deposit,45113.48,2024-12-07 08:54:17,Success
T00426,C0198,Transfer,38228.57,2024-08-31 21:51:50,Success
T00427,C0023,Withdrawal,83717.89,2024-09-12 10:42:31,Success
T00428,C0336,Withdrawal,71640.28,2024-09-28 23:07:22,Success
T00429,C0246,Purchase,18720.32,2024-12-25 21:48:49,Success
T00430,C0266,Deposit,51880.6,2024-06-13 21:11:10,Success
T00431,C0420,Withdrawal,1200.36,2024-09-29 16:59:30,Success
T00432,C0477,Transfer,92264.37,2024-11-22 15:47:58,Success
T00433,C0419,Deposit,36578.14,2024-07-07 08:59:54,Success
T00434,C0491,Withdrawal,63916.69,2024-12-01 16:57:40,Success
T00435,C0145,Purchase,78389.07,2025-02-05 04:07:46,Success
T00436,C0310,Deposit,79103.8,2024-07-26 03:36:14,Success
T00437,C0086,Online Fraud,44310.23,2024-09-17 09:00:19,Failed
T00438,C0349,Deposit,19862.2,2024-09-16 13:55:00,Success
T00439,C0020,Deposit,68804.87,2025-01-26 15:10:02,Success
T00440,C0170,Deposit,74156.19,2024-07-22 08:31:53,Success
T00441,C0362,Deposit,20068.75,2024-08-13 09:12:19,Success
T00442,C0133,Withdrawal,91134.49,2025-02-06 16:57:18,Success
T00443,C0396,Deposit,26066.14,2024-06-29 06:22:54,Failed
T00444,C0201,Purchase,17537.82,2024-08-10 05:33:04,Success
T00445,C0285,Withdrawal,79255.03,2024-06-20 22:20:51,Success
T00446,C0101,Deposit,51549.76,2024-10-03 01:55:27,Success
T00447,C0185,Deposit,95335.32,2024-06-06 22:09:55,Failed
T00448,C0414,Withdrawal,31650.08,2025-05-04 03:24:44,Success
T00449,C0255,Deposit,80314.04,2024-10-30 04:17:25,Success
T00450,C0496,Deposit,82132.65,2024-09-13 03:34:14,Success
T00451,C0382,Withdrawal,60702.2,2024-09-21 12:37:02,Success
T00452,C0161,Transfer,96157.82,2025-04-02 11:22:54,Success
T00453,C0041,Online Fraud,37246.09,2024-07-12 23:25:59,Failed
T00454,C0192,Withdrawal,50409.38,2024-12-11 14:06:11,Success
T00455,C0407,Deposit,45970.13,2025-04-10 05:39:28,Success
T00456,C0117,Deposit,38689.03,2024-11-05 09:22:47,Success
T00457,C0142,Withdrawal,31165.29,2024-10-11 16:02:14,Failed
T00458,C0117,Deposit,1426.26,2024-09-08 13:45:58,Success
T00459,C0462,Withdrawal,67097.46,2025-01-28 15:49:32,Success
T00460,C0040,Deposit,69132.3,2024-11-28 06:50:46,Success
T00461,C0295,Purchase,94325.25,2025-01-12 06:12:06,Success
T00462,C0206,Withdrawal,65474.03,2024-07-22 01:07:38,Success
T00463,C0497,Deposit,19223.03,2025-04-18 13:37:15,Failed
T00464,C0413,Withdrawal,93962.42,2024-09-13 02:05:16,Success
T00465,C0206,Withdrawal,41853.73,2024-10-21 22:47:32,Failed
T00466,C0099,Withdrawal,93102.66,2025-04-26 09:07:28,Success
T00467,C0161,Withdrawal,48863.84,2024-07-28 12:44:13,Success
T00468,C0389,Deposit,64673.05,2024-11-16 21:54:50,Success
T00469,C0496,Purchase,74508.47,2024-09-04 18:35:41,Success
T00470,C0380,Deposit,16889.87,2025-02-24 14:41:45,Success
T00471,C0249,Withdrawal,69680.98,2024-11-08 11:15:30,Success
T00472,C0085,Deposit,32582.58,2024-09-15 10:19:37,Success
T00473,C0313,Deposit,63708.2,2024-08-20 16:22:59,Success
T00474,C0400,Transfer,45316.6,2024-11-02 14:38:46,Success
T00475,C0184,Transfer,15626.81,2024-07-15 10:10:59,Failed
T00476,C0499,Withdrawal,92884.67,2024-08-14 03:29:28,Success
T00477,C0285,Purchase,95672.42,2025-01-30 12:56:43,Success
T00478,C0184,Withdrawal,96014.88,2024-06-27 12:20:35,Success
T00479,C0185,Purchase,33266.37,2025-03-31 16:39:02,Success
T00480,C0305,Withdrawal,70786.48,2024-08-04 17:16:57,Failed
T00481,C0362,Deposit,87929.79,2025-01-01 06:58:01,Success
T00482,C0393,Transfer,42343.66,2024-06-04 08:34:10,Success
T00483,C0051,Withdrawal,65247.45,2024-09-29 01:22:43,Success
T00484,C0480,Purchase,45108.81,2024-06-22 09:13:42,Success
T00485,C0240,Withdrawal,2792.92,2025-03-02 09:25:24,Success
T00486,C0481,Purchase,86818.47,2024-12-05 05:47:05,Success
T00487,C0046,Withdrawal,17620.61,2024-08-20 11:16:51,Success
T00488,C0022,Deposit,71239.3,2025-02-21 05:09:23,Failed
T00489,C0023,Deposit,50445.25,2024-07-17 19:55:35,Success
T00490,C0288,Deposit,770.42,2025-04-17 23:48:14,Success
T00491,C0343,Withdrawal,91523.66,2024-11-23 02:09:18,Success
T00492,C0276,Withdrawal,61221.19,2025-04-08 15:51:08,Success
T00493,C0104,Deposit,40212.99,2024-06-19 22:59:03,Failed
T00494,C0496,Withdrawal,2478.27,2024-09-14 23:03:13,Success
T00495,C0408,Deposit,45105.6,2024-12-17 18:13:47,Success
T00496,C0236,Deposit,47404.72,2024-11-07 08:47:17,Success
T00497,C0091,Deposit,52848.22,2024-05-28 13:50:53,Failed
T00498,C0411,Deposit,30390.5,2024-09-06 09:03:31,Success
T00499,C0440,Transfer,58891.56,2025-04-05 08:55:07,Success
T00500,C0048,Deposit,74369.04,2025-04-17 05:11:17,Success
T00501,C0143,Deposit,62393.89,2024-07-10 23:27:38,Success
T00502,C0137,Deposit,71207.19,2024-07-28 01:20:16,Success
T00503,C0457,Withdrawal,787.98,2025-05-05 09:01:43,Success
T00504,C0046,Deposit,71918.2,2024-09-10 11:30:25,Success
T00505,C0446,Deposit,43674.93,2024-10-01 03:07:25,Success
T00506,C0473,Withdrawal,36653.83,2024-06-13 07:25:10,Success
T00507,C0316,Deposit,51538.57,2025-03-21 01:12:52,Success
T00508,C0141,Purchase,71182.54,2024-08-10 05:54:50,Success
T00509,C0461,Withdrawal,13635.81,2024-09-03 14:40:29,Success
T00510,C0303,Purchase,11418.62,2025-01-15 23:14:43,Success
T00511,C0398,Deposit,99268.59,2025-01-01 09:08:22,Failed
T00512,C0293,Purchase,97339.86,2024-12-15 22:32:09,Success
T00513,C0388,Online Fraud,21502.99,2024-06-15 23:22:59,Failed
T00514,C0178,Deposit,17259.06,2025-05-12 03:27:11,Success
T00515,C0248,Transfer,88199.06,2024-10-26 20:56:16,Success
T00516,C0135,Withdrawal,48869.41,2025-01-29 02:07:26,Success
T00517,C0106,Transfer,63692.6,2024-09-23 08:00:15,Failed
T00518,C0414,Transfer,1577.64,2024-09-12 00:13:28,Success
T00519,C0198,Deposit,67886.64,2024-08-10 08:11:32,Success
T00520,C0042,Deposit,9336.42,2024-09-16 01:41:27,Success
T00521,C0188,Withdrawal,7867.61,2024-09-08 18:48:35,Success
T00522,C0480,Purchase,21319.96,2024-06-25 19:14:59,Success
T00523,C0220,Purchase,51159.51,2025-05-06 20:33:01,Success
T00524,C0005,Deposit,21174.29,2024-10-19 20:54:35,Failed
T00525,C0410,Deposit,37949.98,2024-09-19 18:21:09,Success
T00526,C0093,Purchase,95592.95,2024-12-19 09:57:17,Success
T00527,C0463,Deposit,70144.67,2024-06-19 23:43:29,Success
T00528,C0167,Withdrawal,53774.34,2024-09-02 07:59:55,Success
T00529,C0216,Withdrawal,62030.68,2025-05-06 13:52:41,Success
T00530,C0117,Withdrawal,47036.4,2024-09-16 18:38:30,Success
T00531,C0343,Transfer,10494.35,2025-01-31 19:12:02,Success
T00532,C0375,Withdrawal,66916.46,2025-03-02 09:57:58,Success
T00533,C0186,Withdrawal,13947.49,2025-04-25 15:34:03,Success
T00534,C0276,Withdrawal,82119.06,2024-09-07 16:15:56,Success
T00535,C0197,Deposit,22521.04,2024-06-03 10:17:02,Success
T00536,C0184,Deposit,8585.99,2024-10-23 16:01:24,Success
T00537,C0495,Transfer,97498.58,2025-01-15 21:33:27,Success
T00538,C0298,Transfer,7044.87,2025-01-28 00:55:01,Success
T00539,C0168,Withdrawal,9804.25,2024-09-24 22:06:12,Success
T00540,C0089,Withdrawal,71139.67,2024-08-01 16:07:58,Failed
T00541,C0119,Withdrawal,82158.09,2025-04-13 23:35:04,Failed
T00542,C0369,Withdrawal,4366.75,2025-01-08 05:19:07,Success
T00543,C0062,Withdrawal,3856.02,2025-01-09 11:00:29,Success
T00544,C0377,Withdrawal,92207.8,2024-06-01 03:15:38,Success
T00545,C0261,Withdrawal,38014.0,2025-03-04 17:59:09,Success
T00546,C0236,Online Fraud,98807.29,2025-04-24 21:01:15,Failed
T00547,C0199,Deposit,40935.27,2024-05-25 03:59:32,Success
T00548,C0093,Withdrawal,95879.78,2025-02-19 12:16:56,Success
T00549,C0131,Withdrawal,16621.6,2024-12-15 17:38:58,Success
T00550,C0119,Deposit,15398.87,2025-04-18 16:01:24,Success
T00551,C0180,Deposit,3385.7,2024-12-16 09:30:27,Success
T00552,C0079,Transfer,46435.96,2025-02-25 15:10:57,Success
T00553,C0468,Deposit,87086.3,2025-05-08 17:20:22,Success
T00554,C0328,Transfer,8590.79,2024-10-26 07:36:25,Success
T00555,C0238,Withdrawal,34855.3,2024-11-18 17:45:57,Success
T00556,C0006,Withdrawal,1421.09,2025-02-14 11:55:34,Success
T00557,C0061,Deposit,25355.06,2024-12-01 05:05:04,Success
T00558,C0287,Deposit,58472.2,2024-05-27 18:40:31,Success
T00559,C0028,Online Fraud,13861.43,2024-10-31 09:11:06,Failed
T00560,C0279,Withdrawal,66531.24,2024-06-25 16:05:04,Failed
T00561,C0450,Online Fraud,56401.95,2024-07-22 05:34:11,Failed
T00562,C0498,Deposit,11665.91,2024-08-09 19:09:32,Success
T00563,C0069,Deposit,30341.76,2024-07-28 02:57:58,Success
T00564,C0245,Withdrawal,80180.79,2024-06-18 16:19:03,Success
T00565,C0228,Deposit,12490.45,2025-05-05 15:39:15,Success
T00566,C0480,Deposit,82475.72,2025-03-24 10:53:21,Success
T00567,C0385,Transfer,37659.84,2025-03-11 03:54:56,Success
T00568,C0219,Deposit,74368.75,2025-03-08 11:41:34,Success
T00569,C0184,Withdrawal,74024.57,2024-11-23 16:50:33,Success
T00570,C0423,Withdrawal,18616.76,2024-10-19 09:51:38,Success
T00571,C0125,Withdrawal,84048.36,2024-09-03 06:05:08,Success
T00572,C0140,Deposit,31775.07,2025-03-31 22:08:51,Success
T00573,C0330,Purchase,13614.33,2025-05-13 23:10:04,Success
T00574,C0032,Deposit,47647.92,2025-02-17 06:37:15,Success
T00575,C0016,Withdrawal,74667.09,2024-07-30 18:48:55,Success
T00576,C0211,Deposit,15249.83,2025-01-08 06:50:42,Success
T00577,C0493,Purchase,75811.96,2024-07-25 02:08:40,Success
T00578,C0174,Deposit,27855.58,2024-12-16 22:54:56,Success
T00579,C0087,Online Fraud,3202.71,2024-07-21 12:19:37,Failed
T00580,C0248,Deposit,49587.76,2024-08-24 06:29:57,Success
T00581,C0242,Deposit,56923.27,2024-10-14 04:54:27,Success
T00582,C0192,Deposit,20037.71,2024-08-18 12:35:34,Success
T00583,C0063,Withdrawal,99036.21,2025-04-14 08:36:15,Success
T00584,C0368,Deposit,37984.99,2024-09-24 12:16:28,Success
T00585,C0070,Withdrawal,40092.38,2025-03-06 18:43:03,Success
T00586,C0216,Withdrawal,81826.42,2025-03-02 12:35:09,Success
T00587,C0418,Deposit,59927.85,2024-09-07 05:42:22,Success
T00588,C0023,Deposit,83795.13,2024-12-03 08:18:59,Success
T00589,C0263,Deposit,82601.39,2025-04-26 16:39:35,Success
T00590,C0422,Withdrawal,11200.74,2024-11-27 14:35:00,Success
T00591,C0268,Withdrawal,80543.38,2024-09-04 10:49:24,Failed
T00592,C0398,Deposit,34760.01,2024-07-24 12:24:43,Success
T00593,C0240,Withdrawal,66048.69,2024-11-02 02:46:29,Success
T00594,C0371,Purchase,1639.27,2024-09-10 19:53:30,Success
T00595,C0195,Transfer,57405.43,2024-11-06 09:52:59,Success
T00596,C0379,Deposit,54243.1,2024-10-05 19:42:07,Success
T00597,C0378,Purchase,52289.43,2024-06-14 14:55:00,Success
T00598,C0089,Purchase,52215.5,2024-10-31 21:46:43,Success
T00599,C0201,Deposit,49051.89,2024-11-09 01:42:16,Success
T00600,C0367,Deposit,1591.83,2024-06-05 03:58:00,Failed
T00601,C0120,Deposit,87414.8,2025-02-11 12:46:53,Success
T00602,C0434,Deposit,63057.76,2024-07-24 05:48:43,Success
T00603,C0421,Deposit,39471.25,2024-08-07 16:35:41,Success
T00604,C0467,Transfer,49606.9,2024-11-30 23:02:51,Success
T00605,C0369,Purchase,82902.26,2025-04-19 09:34:05,Failed
T00606,C0367,Withdrawal,45187.62,2025-03-31 20:17:31,Failed
T00607,C0109,Transfer,30407.32,2025-04-11 10:24:01,Success
T00608,C0147,Withdrawal,46695.0,2024-10-28 19:07:56,Success
T00609,C0215,Withdrawal,45795.09,2025-02-23 22:24:43,Failed
T00610,C0345,Deposit,23178.01,2024-09-14 06:31:29,Failed
T00611,C0082,Purchase,70077.68,2024-09-17 18:47:53,Success
T00612,C0280,Deposit,16496.01,2025-04-02 19:49:47,Failed
T00613,C0038,Deposit,5306.34,2024-07-12 06:10:12,Success
T00614,C0455,Deposit,71528.07,2025-05-16 10:17:14,Success
T00615,C0296,Deposit,67571.53,2024-07-17 03:46:13,Success
T00616,C0259,Withdrawal,1945.97,2025-05-11 17:49:06,Success
T00617,C0371,Withdrawal,5845.44,2025-05-08 18:18:36,Success
T00618,C0273,Transfer,15471.7,2025-04-12 11:45:04,Success
T00619,C0207,Transfer,98908.49,2025-05-14 04:33:54,Success
T00620,C0269,Withdrawal,4736.18,2025-04-11 05:16:03,Success
T00621,C0062,Purchase,1053.35,2025-05-16 14:23:08,Success
T00622,C0499,Deposit,82354.0,2024-07-29 14:29:39,Success
T00623,C0455,Deposit,35352.62,2024-06-18 10:09:13,Success
T00624,C0176,Deposit,70669.86,2025-04-06 16:18:06,Success
T00625,C0282,Purchase,91184.5,2024-12-04 09:45:16,Success
T00626,C0444,Purchase,89787.93,2024-06-11 21:39:29,Success
T00627,C0161,Deposit,93183.47,2025-05-09 08:19:51,Success
T00628,C0139,Deposit,71954.68,2024-09-02 10:20:36,Success
T00629,C0467,Deposit,3033.28,2024-11-28 10:12:45,Success
T00630,C0493,Transfer,10404.66,2024-10-08 08:42:09,Success
T00631,C0201,Deposit,9746.54,2024-08-29 19:26:39,Success
T00632,C0193,Deposit,43370.79,2025-02-10 08:33:18,Success
T00633,C0017,Withdrawal,53864.5,2024-07-25 19:21:13,Success
T00634,C0274,Deposit,42065.46,2024-12-22 08:29:38,Success
T00635,C0075,Withdrawal,29600.32,2024-11-15 05:30:51,Success
T00636,C0333,Purchase,57410.52,2025-05-13 07:36:12,Success
T00637,C0040,Purchase,88958.93,2025-01-01 03:55:03,Success
T00638,C0066,Withdrawal,93914.83,2024-09-05 14:28:17,Success
T00639,C0211,Transfer,67757.62,2025-02-25 16:33:25,Success
T00640,C0218,Transfer,29696.56,2024-11-16 06:12:18,Success
T00641,C0137,Withdrawal,29163.88,2024-05-30 13:53:41,Success
T00642,C0091,Deposit,32881.77,2025-02-14 08:01:29,Success
T00643,C0407,Purchase,67090.12,2025-05-06 12:47:51,Success
T00644,C0092,Withdrawal,30700.42,2024-10-27 01:32:52,Success
T00645,C0305,Deposit,38076.93,2024-11-11 02:13:50,Success
T00646,C0100,Deposit,51638.05,2025-01-25 00:29:26,Success
T00647,C0276,Deposit,96425.16,2024-08-19 02:20:01,Success
T00648,C0223,Purchase,93447.68,2024-06-23 23:03:41,Success
T00649,C0436,Deposit,5278.62,2024-10-20 17:13:26,Success
T00650,C0488,Deposit,88535.9,2024-08-17 08:00:25,Success
T00651,C0340,Purchase,57495.27,2025-04-20 16:43:42,Success
T00652,C0383,Withdrawal,19386.77,2024-12-05 01:24:59,Success
T00653,C0028,Purchase,70780.73,2025-01-15 02:18:10,Success
T00654,C0383,Withdrawal,80549.6,2025-01-27 00:35:43,Success
T00655,C0083,Withdrawal,68889.98,2024-08-06 13:09:51,Success
T00656,C0328,Withdrawal,35438.52,2025-01-20 06:31:14,Success
T00657,C0378,Online Fraud,97640.04,2024-05-27 05:38:55,Failed
T00658,C0477,Withdrawal,61002.34,2025-01-16 19:52:41,Success
T00659,C0193,Online Fraud,92679.35,2024-07-17 00:43:31,Failed
T00660,C0167,Online Fraud,19728.88,2024-06-01 18:10:01,Failed
T00661,C0405,Transfer,64901.84,2024-11-07 03:31:04,Success
T00662,C0383,Withdrawal,5393.85,2025-04-28 20:24:27,Success
T00663,C0016,Withdrawal,5690.19,2025-03-17 16:15:39,Success
T00664,C0329,Deposit,2993.07,2024-08-27 22:20:58,Success
T00665,C0047,Deposit,99220.99,2025-02-27 07:31:13,Success
T00666,C0009,Online Fraud,94179.68,2024-09-17 12:57:29,Failed
T00667,C0037,Deposit,41860.36,2025-02-05 08:40:43,Success
T00668,C0431,Transfer,69166.23,2024-08-22 12:36:23,Failed
T00669,C0216,Purchase,32432.52,2025-02-17 02:47:13,Success
T00670,C0188,Deposit,74993.96,2025-02-01 17:25:45,Success
T00671,C0014,Online Fraud,79213.94,2025-03-19 00:17:45,Failed
T00672,C0294,Deposit,8932.78,2025-05-22 13:40:29,Success
T00673,C0405,Withdrawal,87212.34,2025-03-14 05:17:08,Success
T00674,C0149,Withdrawal,67743.9,2024-12-18 17:47:50,Success
T00675,C0106,Deposit,12632.63,2024-12-18 16:35:01,Failed
T00676,C0123,Transfer,20201.75,2025-05-12 05:15:58,Success
T00677,C0077,Deposit,76005.41,2024-07-26 11:56:37,Success
T00678,C0180,Transfer,96361.25,2024-09-11 06:38:38,Success
T00679,C0019,Deposit,26103.55,2024-11-02 14:22:11,Success
T00680,C0490,Deposit,47497.14,2025-04-10 00:11:29,Success
T00681,C0163,Deposit,23835.75,2024-08-21 11:17:23,Success
T00682,C0137,Deposit,53842.29,2024-08-22 10:32:33,Success
T00683,C0268,Withdrawal,65774.26,2025-02-10 16:47:41,Success
T00684,C0053,Transfer,4747.88,2024-10-26 12:16:56,Success
T00685,C0065,Deposit,5738.31,2024-09-15 15:45:24,Failed
T00686,C0070,Transfer,82217.47,2024-07-02 14:00:24,Success
T00687,C0313,Deposit,46635.42,2024-09-17 23:33:50,Success
T00688,C0397,Withdrawal,53000.87,2025-05-04 00:02:56,Success
T00689,C0156,Withdrawal,27321.36,2024-07-20 08:22:33,Success
T00690,C0014,Transfer,21380.55,2025-01-28 11:28:14,Success
T00691,C0126,Deposit,79024.95,2024-10-30 19:49:07,Success
T00692,C0466,Withdrawal,34600.85,2024-12-12 15:53:50,Success
T00693,C0030,Transfer,28037.36,2025-01-29 12:16:19,Success
T00694,C0432,Withdrawal,54748.29,2024-06-02 00:58:18,Success
T00695,C0307,Withdrawal,92438.28,2025-01-07 23:15:55,Success
T00696,C0388,Deposit,4487.6,2024-07-08 23:07:38,Success
T00697,C0220,Withdrawal,21039.23,2024-10-04 20:30:43,Success
T00698,C0323,Deposit,71733.05,2024-08-17 01:35:20,Success
T00699,C0364,Withdrawal,99987.92,2024-07-05 23:34:14,Success
T00700,C0240,Deposit,40671.45,2025-01-15 11:34:44,Failed
T00701,C0063,Deposit,84943.82,2024-09-30 09:15:06,Failed
T00702,C0105,Withdrawal,28809.86,2025-01-07 17:42:10,Success
T00703,C0127,Purchase,13353.31,2025-01-27 10:20:30,Success
T00704,C0338,Transfer,43038.29,2024-10-11 14:24:02,Success
T00705,C0435,Withdrawal,54917.91,2024-10-04 21:16:36,Success
T00706,C0277,Purchase,37704.1,2024-08-17 09:34:29,Success
T00707,C0040,Deposit,12454.73,2024-08-08 14:04:07,Success
T00708,C0400,Withdrawal,6410.59,2025-03-10 07:47:00,Success
T00709,C0138,Withdrawal,95500.17,2024-08-31 18:13:27,Success
T00710,C0045,Purchase,84256.47,2024-07-11 11:13:49,Success
T00711,C0193,Deposit,97592.27,2025-02-28 16:54:10,Success
T00712,C0172,Deposit,48440.96,2025-01-19 08:12:24,Success
T00713,C0259,Deposit,45682.36,2024-07-24 00:38:06,Success
T00714,C0415,Deposit,58064.97,2025-04-27 16:35:35,Success
T00715,C0390,Deposit,73454.66,2024-12-22 21:46:45,Success
T00716,C0187,Transfer,38941.27,2024-11-22 09:06:35,Success
T00717,C0460,Withdrawal,91481.11,2024-09-25 19:43:58,Success
T00718,C0097,Transfer,78490.69,2024-08-05 19:52:34,Success
T00719,C0243,Purchase,83381.32,2024-12-15 03:47:42,Failed
T00720,C0175,Deposit,57130.0,2024-06-03 11:28:50,Success
T00721,C0192,Withdrawal,12169.63,2024-06-10 08:40:12,Success
T00722,C0240,Deposit,13030.12,2024-07-20 20:01:55,Success
T00723,C0093,Transfer,45081.42,2025-01-26 09:18:56,Success
T00724,C0460,Deposit,29268.68,2024-10-20 12:16:29,Success
T00725,C0221,Withdrawal,92144.21,2025-02-07 12:02:55,Success
T00726,C0224,Transfer,70443.14,2025-04-13 13:25:33,Success
T00727,C0076,Transfer,78622.3,2024-07-04 11:56:56,Success
T00728,C0454,Withdrawal,25346.73,2025-03-21 10:56:35,Success
T00729,C0466,Deposit,83872.84,2024-10-23 05:13:35,Success
T00730,C0276,Withdrawal,35200.2,2024-11-29 17:28:09,Success
T00731,C0266,Deposit,12313.09,2025-03-20 17:08:20,Success
T00732,C0207,Purchase,22582.91,2024-12-02 04:21:26,Success
T00733,C0233,Deposit,8147.22,2025-03-01 14:08:37,Failed
T00734,C0294,Transfer,14633.05,2025-01-21 16:01:11,Success
T00735,C0052,Purchase,80216.32,2025-04-01 12:06:12,Failed
T00736,C0107,Deposit,65392.32,2024-11-12 15:52:06,Success
T00737,C0448,Withdrawal,48537.86,2025-05-20 07:34:14,Success
T00738,C0458,Deposit,68235.73,2024-07-23 00:20:07,Success
T00739,C0340,Deposit,39029.97,2025-04-09 18:19:15,Success
T00740,C0268,Transfer,14169.3,2024-09-19 05:38:13,Success
T00741,C0020,Purchase,76986.27,2024-12-06 07:33:55,Success
T00742,C0192,Withdrawal,17612.11,2024-06-18 10:03:31,Success
T00743,C0287,Deposit,79731.08,2024-06-18 19:28:08,Success
T00744,C0073,Withdrawal,79123.03,2025-04-20 21:27:14,Success
T00745,C0448,Deposit,84477.5,2025-01-19 16:05:47,Success
T00746,C0024,Deposit,50626.47,2025-04-13 19:18:22,Success
T00747,C0073,Purchase,48262.15,2024-12-13 05:54:42,Success
T00748,C0207,Online Fraud,5201.64,2025-03-11 09:34:32,Failed
T00749,C0394,Purchase,29249.48,2024-09-29 04:01:46,Success
T00750,C0171,Deposit,38595.23,2024-12-29 02:35:01,Failed
T00751,C0316,Withdrawal,69485.85,2024-10-20 16:44:52,Success
T00752,C0213,Transfer,33750.82,2024-10-22 04:04:17,Success
T00753,C0316,Transfer,1317.66,2024-08-04 04:31:25,Success
T00754,C0186,Withdrawal,17899.77,2024-10-02 16:20:51,Success
T00755,C0312,Purchase,30584.02,2024-12-17 18:23:47,Success
T00756,C0292,Withdrawal,84882.0,2024-09-23 05:09:14,Success
T00757,C0049,Withdrawal,98964.21,2024-07-18 13:04:03,Success
T00758,C0463,Deposit,23786.81,2024-08-23 16:13:46,Success
T00759,C0077,Transfer,60568.23,2024-07-17 13:01:52,Success
T00760,C0400,Purchase,22810.99,2025-03-02 10:07:57,Success
T00761,C0318,Deposit,27606.22,2024-11-15 19:28:55,Success
T00762,C0170,Transfer,64260.88,2024-06-08 13:38:02,Success
